ID,Pays,Type_Culture,Superficie_Ha,Température_Moyenne,Précipitations,Humidité_Sol,pH_Sol,Engrais_Appliqué,Irrigation,Densité_Semis,Temps_Maturation_Jours,Météo_Extrême,Coût_Production_Ha,Main_d'Oeuvre,Disponibilité_Machines,Rendement_Tonnes_Ha,Classe_Optimisation
3323,Sénégal,Mil,37.08024613014519,32.416120537926446,519.2532266764878,45.02365514232595,8.168550148491782,188.42137852594064,167.91503823072108,113.5439431167649,128,Vents violents,387.61909512921,6,Faible,3.271444631574606,Moyennement Optimisé
3324,Mali,Riz,0.5434107170046747,30.51226385995461,632.0911331451551,46.05016645743703,6.134101519904858,26.61100639006162,475.3704026069788,36.80612835967563,122,Inondation,1986.3365241374515,18,Moyenne,5.668909187188466,Optimisé
3325,Nigeria,Sorgho,43.21787749192327,29.01111637099645,1137.345016539938,54.52193679640867,6.363626492234106,100.38370990366592,483.8830690363085,179.26666151755632,91,Inondation,488.3765910003444,41,Faible,5.577221869916811,Optimisé
3326,Ghana,Manioc,25.354417125023915,29.58069132119716,274.1478966144626,45.606117983043575,5.262007256704205,151.9594431340094,126.53071498526458,26.85417857830284,144,Vents violents,620.1105518636177,46,Faible,4.68299171043803,Optimisé
3327,Mali,Mil,4.7866661647532425,22.94490964927439,321.91502362244904,20.86024814556602,6.264515391774442,15.790707775244028,411.7309049305016,187.0794613929067,169,Inondation,1104.1804782523086,8,Faible,3.2108663182949164,Non Optimisé
3328,Nigeria,Cacao,22.401941071560238,28.68366440580805,546.8035293434106,43.150108794381566,5.12513579064797,81.39564522277436,50.62368268693274,199.92828293108727,86,Aucune,150.35511353122317,41,Élevée,3.654147322964968,Moyennement Optimisé
3329,Mali,Cacao,24.884793655822737,35.06146154100611,526.024613997187,58.8151647158593,6.971188719462691,107.20238969056896,128.32739987701655,54.73463018531549,156,Sécheresse,1669.9334391044958,4,Moyenne,1.2975706707564203,Non Optimisé
3330,Togo,Sorgho,18.66303346208407,37.93303351415224,285.8501044294664,52.62043458837121,4.564946983039741,21.92554867975327,131.78900731070837,27.622055436190013,62,Sécheresse,958.7659690133036,45,Faible,5.27612878786794,Optimisé
3331,Nigeria,Coton,22.98844059579376,32.5337233084182,1463.441599021311,31.693916015089403,6.213161379808039,131.2342044841771,311.4168838739964,16.01294960816913,142,Vents violents,767.0317922325113,45,Élevée,1.3858454248070795,Non Optimisé
3332,Bénin,Coton,44.62410355366399,36.54611151071538,581.5827643068026,44.80339548052056,8.438947378985809,147.75167966078803,459.2180176517084,37.68344046369676,60,Sécheresse,936.044494102758,15,Élevée,4.648970701925458,Optimisé
3333,Nigeria,Manioc,16.54124691637307,30.151193828666035,1139.2823255693293,10.810795962227283,8.477727202186182,127.89729687652115,148.40869482778712,183.8910149594234,168,Sécheresse,1941.4923150404204,3,Faible,5.462708326908887,Optimisé
3334,Burkina Faso,Sorgho,48.065377206893935,24.323275578696084,710.9459467703821,20.948985110804628,7.593984762005874,14.830798165373228,212.6219146948825,148.7066676083331,179,Aucune,1035.7873462563666,31,Élevée,0.8176916172191773,Non Optimisé
3335,Burkina Faso,Cacao,34.50759865682207,34.47899177309326,1488.2477043998308,29.953243520969604,5.695474265694579,1.309591629892104,195.0104567571304,27.50134272115108,127,Inondation,1530.5031394624257,14,Faible,4.998792841130542,Optimisé
3336,Nigeria,Sorgho,44.85274245268673,34.03698284436353,382.4725576983885,30.537699332070385,5.295213857677597,159.70592838534395,190.16928663787544,192.6662234504149,117,Sécheresse,128.86263963161153,22,Moyenne,3.520845427451104,Moyennement Optimisé
3337,Ghana,Manioc,10.84445919123804,20.14540501385698,686.6018119797072,53.92090125511478,4.645464583398359,97.99296123412492,288.1427596202772,134.441659831266,150,Aucune,1535.495123360999,9,Faible,3.9336083393427774,Non Optimisé
3338,Bénin,Sorgho,24.846333878027863,29.589828527156232,761.2175369232117,59.45392817827017,6.173583255063728,113.03744242956316,336.63230716482025,186.6416143399171,114,Inondation,280.1795737551208,22,Élevée,3.4668186856610106,Moyennement Optimisé
3339,Ghana,Cacao,28.48832245958626,38.73484242218623,1132.5078615262255,32.74040963706749,6.342528451641658,181.3951197143136,198.96994289856747,145.54484087565191,176,Aucune,1607.9779389421485,44,Faible,4.61306264422426,Optimisé
3340,Togo,Riz,4.721590807453206,39.6871619027653,844.8094447541317,29.51134783561044,4.821561530997319,111.8328395046444,403.2676197026764,81.36442052662612,165,Sécheresse,1844.9407161637184,46,Moyenne,5.128873701174154,Optimisé
3341,Mali,Maïs,24.935232472220875,29.138421340151623,1175.4076334538934,16.569058760938873,7.971388396961423,50.71540323543764,293.99210226014844,22.80804958501637,146,Aucune,544.5396865398637,43,Élevée,0.642736917173715,Non Optimisé
3342,Nigeria,Mil,43.11721427540298,34.43576389817569,1293.5997788387847,21.703952767820567,7.101445721384674,89.52179985466582,135.87024813545045,13.113820485540153,127,Vents violents,626.6391538459427,20,Élevée,3.0884315586223576,Moyennement Optimisé
3343,Ghana,Coton,3.083593371351274,20.35287754614547,575.978981916099,16.991489376254222,6.0197952398698185,96.96376204389033,185.79280636746716,125.8560997342015,79,Aucune,1635.3093113842806,21,Faible,0.6835832418100248,Non Optimisé
3344,Togo,Manioc,32.29417622968303,25.3616988818709,1245.0905666175147,27.32306002094605,7.9202685706799105,136.34477139523665,481.8574325898224,105.52026002889332,71,Vents violents,1590.955509734055,21,Faible,2.0305877495556657,Non Optimisé
3345,Bénin,Maïs,49.44341018803676,34.435308736836696,838.998462180733,47.36667423002945,6.147910444681821,70.35186400026274,301.2871529275462,120.17900457322904,123,Aucune,1606.711124747263,9,Élevée,5.220508300143558,Optimisé
3346,Burkina Faso,Mil,26.60762965888718,33.05992911121896,299.4970944237372,11.095556224379283,7.892343999282876,167.9549331309253,250.36666621925303,193.1279273685754,154,Inondation,1635.2281349122634,9,Élevée,1.2007003416020023,Non Optimisé
3347,Côte d'Ivoire,Manioc,15.51668999305949,33.21134402365103,586.1344514259522,53.5739809105614,6.482583128097476,107.1570296627316,123.54153692131489,181.6498612723055,132,Inondation,756.0609593035869,8,Moyenne,2.9321223976654447,Moyennement Optimisé
3348,Burkina Faso,Manioc,29.45480323600117,33.929904390072075,1243.793710892082,46.1325808817233,7.041502057809225,109.1431675343527,266.53325960491725,77.80935329923345,136,Aucune,1905.6702437221877,15,Faible,5.185411576481997,Optimisé
3349,Bénin,Riz,27.30114848224127,28.586873532609207,705.5934036349419,28.43050664144399,4.936044693888336,151.97079050796253,40.78585515683936,70.51002628847542,93,Vents violents,1807.0485476479253,15,Moyenne,5.358950893577489,Optimisé
3350,Togo,Manioc,5.705374906617005,38.75787099811332,321.2419449335211,36.268474746165225,5.532364096044086,16.405152939566126,200.04789196249268,63.96996302862464,156,Vents violents,342.66205235998666,22,Élevée,2.023002773579991,Moyennement Optimisé
3351,Mali,Riz,11.10743601971448,27.32292660643622,1029.8553203691977,15.447857474175176,7.1085709841325215,177.61988178917488,433.2221224098587,188.7154632071223,99,Sécheresse,180.1867754229281,27,Faible,4.8014520236229,Optimisé
3352,Bénin,Mil,33.63540088652596,38.041742742042814,1305.3908488265968,48.94879354999448,6.142697335265398,38.89065705387469,215.9544415145348,182.5658031935521,177,Sécheresse,1844.1657672364825,44,Élevée,1.2729861194937788,Non Optimisé
3353,Togo,Sorgho,29.831752751802355,21.20592248935712,372.71412957822736,49.08142557583798,5.032241958347469,66.55892514751972,420.9391820175293,188.02742644891015,105,Aucune,508.1328522101776,35,Élevée,3.2968881481810746,Moyennement Optimisé
3354,Nigeria,Cacao,17.54384728718769,36.983794135845855,905.9069945685944,28.90745625687933,5.116655973080988,18.333247388984898,20.00537379231848,54.03471431795048,89,Inondation,1508.1419916300968,16,Élevée,3.837675413543915,Non Optimisé
3355,Burkina Faso,Riz,48.93715310239288,26.0656841102479,470.0915582088049,23.03366368464889,7.331559522307556,94.21883644129632,69.27582627705448,99.2687036935274,106,Inondation,1358.2896191489983,27,Moyenne,3.328243691006408,Non Optimisé
3356,Nigeria,Sorgho,32.416048100530574,33.19522148139264,639.0873994244528,39.23220847127476,7.239335231288519,67.63863970022848,366.7711702395584,77.46450904671983,105,Sécheresse,1477.3223211520258,30,Moyenne,3.0609116282840096,Non Optimisé
3357,Togo,Sorgho,11.925002650815085,21.09958902402932,738.0833305992525,26.13689943916024,7.383775690963062,43.21774463209389,372.197248925733,71.34458270704258,81,Vents violents,1273.833851723036,33,Élevée,4.026850136807112,Optimisé
3358,Bénin,Manioc,23.823472392471025,21.600935572586074,206.78842120310264,45.20640931528207,7.385971647316385,35.322070556149775,322.96903168030093,28.320904734780072,66,Sécheresse,644.0367379835468,15,Faible,0.6042322585818423,Non Optimisé
3359,Sénégal,Maïs,35.72381265041925,21.139811666113665,662.4224059354186,45.63128066328561,8.344628771798908,27.96196070243988,460.6586821822463,169.66591874094536,174,Sécheresse,1228.6472960483395,34,Moyenne,1.202427322822297,Non Optimisé
3360,Côte d'Ivoire,Sorgho,33.76330295533487,29.697993496398997,602.2262711780261,58.92190340906652,8.382427454906535,12.700505142510288,263.9420308787243,66.4531219744799,95,Aucune,1110.6776517605028,5,Élevée,1.8025287261128249,Non Optimisé
3361,Bénin,Coton,12.69326852742349,28.323821563100047,1068.8794362691965,27.63643775405961,6.23571788468516,43.056080778412806,363.3377566647213,76.73337660728315,140,Sécheresse,681.9940804221374,12,Élevée,4.639721419227566,Optimisé
3362,Côte d'Ivoire,Maïs,32.56845913571022,26.38309433836101,1344.1335001215234,12.793008148019071,7.608525611847503,0.7945515527806757,135.82064145240847,125.12814322687096,68,Aucune,761.3403980217932,35,Élevée,1.621480784857502,Non Optimisé
3363,Burkina Faso,Riz,16.977334798396015,28.919133144993047,336.8323347871513,54.24596983311541,7.449940051091479,16.3884418336264,307.119805573682,185.96840101900295,102,Inondation,1329.633401430573,5,Élevée,3.323304218646709,Non Optimisé
3364,Ghana,Coton,23.14647810747114,26.271597614822905,827.6639079903699,10.47655165140084,5.193029032921366,193.34297485895684,386.7423397456309,147.59153224835907,63,Sécheresse,1687.9452613572282,3,Moyenne,1.0215164683877287,Non Optimisé
3365,Mali,Sorgho,33.62290369602344,37.42968663966848,559.6876767651077,32.37521300842843,7.626088985453876,80.37501280489496,348.7839401678477,132.15469690446545,97,Sécheresse,1229.1872989039562,28,Moyenne,3.0199527867787848,Non Optimisé
3366,Bénin,Coton,29.259206867446203,31.256068031639536,1483.7708854696118,22.86168556866497,7.873817046950014,183.66988581849745,404.4357951011807,28.182698595293974,178,Inondation,931.4816860011524,22,Élevée,4.302345712241003,Optimisé
3367,Ghana,Sorgho,35.78016005001231,26.204433931272373,1214.4470367550175,30.517176299172064,4.650853124693498,79.91675603879291,201.54653784479987,128.4959933356184,87,Sécheresse,332.8552118566935,31,Moyenne,2.183332288060438,Moyennement Optimisé
3368,Burkina Faso,Sorgho,19.4009577302365,29.09372792150415,353.2142781446648,18.72481822209043,6.597009465617388,155.81690294484284,141.3353873979295,60.59070532044691,155,Inondation,134.35948359842467,9,Moyenne,1.0217899176463467,Non Optimisé
3369,Togo,Maïs,37.724028411407886,37.34306910590124,679.4812644916178,43.72315312869904,5.496307458343782,139.862411953824,137.77522126813767,131.49433208653556,141,Sécheresse,266.6875208525402,27,Faible,3.52423861107608,Moyennement Optimisé
3370,Mali,Riz,1.2755053006982469,28.18243271127701,344.52118795687136,38.079972895599965,8.233581004616655,32.44232604056072,401.9948386993013,72.20613772998774,128,Inondation,229.433021742922,7,Élevée,1.8052202853896215,Non Optimisé
3371,Bénin,Maïs,9.804386594443656,28.543459008756244,1223.1332861837975,30.206851837340007,4.836623352034239,93.60455425265036,427.0430568761243,24.5627880174198,176,Sécheresse,413.0028048547277,46,Faible,2.373256638029228,Moyennement Optimisé
3372,Nigeria,Mil,48.674584585463016,26.753936425144943,833.208884044452,43.2241667153246,7.135147149245533,24.32828814992376,104.1290953825999,170.47515046625955,61,Inondation,1817.267137804413,21,Moyenne,4.801943931515219,Optimisé
3373,Togo,Coton,4.7930010337901,25.20931804109973,1041.4729134122972,14.17214891709815,7.095511847070263,81.20245202560233,185.9483644051853,115.39764081630352,70,Aucune,386.44569941519046,36,Moyenne,3.3665867731043644,Moyennement Optimisé
3374,Côte d'Ivoire,Mil,33.264203923245226,29.43507608617915,947.339463664469,52.90255488735772,4.983033077609381,56.50105701217709,460.2323556974797,63.41845748102705,89,Inondation,467.1191928420756,13,Élevée,1.171527615243693,Non Optimisé
3375,Mali,Cacao,45.87949674293856,34.731760154070884,437.3822803384341,32.71483425859852,7.560837568494106,123.45862212658116,6.899279672426206,77.88742390573006,103,Vents violents,1264.2141291616888,16,Moyenne,0.8999797925011233,Non Optimisé
3376,Sénégal,Manioc,43.04755212275749,27.359516780312628,216.89242900369192,40.78909621977469,5.584429615833313,148.96061207382854,173.80638290895124,127.40713962751282,150,Inondation,1123.8801868468338,34,Moyenne,2.137468337905497,Non Optimisé
3377,Togo,Sorgho,45.681392798879486,24.535719123888885,1331.295045188631,23.833739513203607,7.269297720571809,182.75906026216663,306.89210337113155,139.0983257258218,171,Sécheresse,1689.1225403078574,15,Moyenne,5.48332833013192,Optimisé
3378,Burkina Faso,Mil,49.20349086343669,33.20002254778387,320.0576210884904,58.60361844248294,5.499416290738083,9.58140958121798,73.54464227221763,102.49495852963244,74,Vents violents,536.4603929550838,41,Élevée,5.046494807501784,Optimisé
3379,Burkina Faso,Mil,18.185041711743423,36.17119629112402,1228.899965843045,32.566217764505915,6.068841023941746,148.6322626265461,342.68048466096894,109.9007309691834,147,Aucune,1018.4430741206736,12,Élevée,1.6392336988077585,Non Optimisé
3380,Togo,Cacao,16.842823366529394,20.43613840655214,448.9170351716988,19.29703429024853,5.818348438345788,25.44457204372605,146.2421047532005,30.254951938988903,142,Aucune,307.2955617102172,32,Moyenne,0.920596876123688,Non Optimisé
3381,Ghana,Maïs,6.482667246011728,32.64833404430658,1308.6058973919492,17.950175704980673,6.915685183720012,173.6820236056982,471.4062099641593,37.918137989326695,99,Sécheresse,1215.666975792864,36,Moyenne,3.9139248168103062,Non Optimisé
3382,Nigeria,Riz,10.473767241335386,38.018533829989934,971.8699707888284,23.88416567018012,6.988631404326444,129.91327847886188,37.28950153270655,49.91783785291149,113,Vents violents,1244.3764097571016,19,Moyenne,5.490388191397471,Optimisé
3383,Sénégal,Sorgho,32.81747777972876,21.76817700720822,718.9266396801983,48.63367904160808,6.585781093346364,180.43382277195371,433.3618128612517,110.7605773308262,60,Sécheresse,1710.7532159320506,45,Faible,4.709748483614267,Optimisé
3384,Ghana,Sorgho,16.891822614887374,37.98516434700659,1055.858011100475,25.398470564813067,5.0966253004664885,25.93221875331784,300.4256567794125,89.7676353669814,111,Vents violents,727.5466288318449,12,Moyenne,1.828586560585845,Non Optimisé
3385,Sénégal,Manioc,17.386801404612957,22.355174715938876,555.8794921398903,14.117406668566897,7.081477855816358,96.81542837378171,309.6013162528403,118.47609819654978,87,Inondation,666.0306428057748,4,Élevée,3.802315128810928,Moyennement Optimisé
3386,Côte d'Ivoire,Riz,32.47323040179992,39.93665373484773,744.1789168277147,32.35121268096619,5.456280719251683,98.54332982598144,7.919575563378245,42.84032033399596,131,Sécheresse,1909.381549019275,13,Moyenne,1.1282026241928345,Non Optimisé
3387,Mali,Sorgho,5.678783491514123,30.23505490305469,1270.876221628477,20.715295499700133,6.210916017809108,148.24979710266285,452.9546029205131,193.92205565936888,81,Vents violents,955.1826994896963,31,Moyenne,3.09708134202125,Moyennement Optimisé
3388,Côte d'Ivoire,Maïs,3.269273761480955,34.59958236271342,211.63334215795135,56.04619725502135,8.439773803709496,193.9860119432216,424.71230036143857,126.88540638595924,119,Aucune,649.5375230086894,31,Élevée,4.125993733486414,Optimisé
3389,Mali,Sorgho,40.240560041416266,21.255601257347884,504.1460549499559,28.648878730463142,7.881898081691112,2.611717981127093,224.2872489382458,34.33349457707444,84,Inondation,1251.620923305446,7,Faible,3.812994942522871,Non Optimisé
3390,Bénin,Mil,39.59734352599284,22.049525894740427,1163.6873496796256,25.758631896947698,5.6009060484910105,130.06790865769656,242.36389486144537,80.34914900169633,141,Vents violents,372.036345483121,12,Moyenne,4.32681288976864,Optimisé
